Scope,Group,horizon,MAE,RMSE,R2,Bias,Count
Global,All,1,1.092818719099783,1.9356521264176592,0.9361019162501186,0.0234221408303713,91018.0
Global,All,3,2.018538285167283,3.206238976780962,0.8248990095483569,0.038923370222634,90792.0
Global,All,6,2.744990002346829,4.166379548687892,0.7048656745165766,-0.0218240042942,90453.0
Global,All,12,3.3675192653631574,4.99463389849938,0.5773305787360901,-0.434790717459296,89775.0
Global,All,24,3.8891675005474777,5.768086755796848,0.4394999021196117,-0.8349732077989052,88419.0
Country,AT,1,0.8642923111960573,1.5285505191176805,0.965952594284984,0.0689400412001699,42400.0
Country,AT,3,1.7823717827164605,2.86361694409399,0.8805573520770039,0.0904832999399103,42380.0
Country,AT,6,2.5471845935790007,3.905966041335323,0.7779209241222639,-0.0212671273151564,42350.0
Country,AT,12,3.311448186327307,4.9331118985368745,0.6461559089099862,-0.4355737743887334,42290.0
Country,AT,24,3.974526923104771,5.912896533763138,0.4929318728546953,-0.8639901117546909,42170.0
Country,BE,1,1.1682285710793503,2.001434879522784,0.928245990472544,0.0215051777883595,18798.0
Country,BE,3,2.3587101665317505,3.629179859600558,0.7646086505257994,0.0506951920497111,18720.0
Country,BE,6,3.271522454252193,4.815438124903927,0.5866208464818169,-0.0107009853655655,18603.0
Country,BE,12,3.864053785148719,5.625080960318544,0.4386396671382599,-0.5033501381775182,18369.0
Country,BE,24,4.359487789821694,6.342371816315784,0.287815838081404,-1.048296375678482,17901.0
Country,ES,1,2.5039415759696797,3.636839808022951,0.7523338902779392,-0.1181360979368603,8829.0
Country,ES,3,3.359425777586186,4.820107155060839,0.5663501878482224,-0.1869028561691132,8773.0
Country,ES,6,3.886100532462811,5.539874307767683,0.4301784260220024,-0.3057291777996353,8689.0
Country,ES,12,4.374912218369868,6.203467459534286,0.2879026865792961,-0.842726854913714,8521.0
Country,ES,24,4.790662562359231,6.813589568550383,0.1534237917806189,-1.4701432807167347,8185.0
Country,FI,1,0.5813974939300697,1.0723849070493006,0.9326146508428784,-0.013376609907959,12251.0
Country,FI,3,1.1913033175996877,1.9604898603945875,0.7747808069995945,-0.0274738873114928,12227.0
Country,FI,6,1.6704690771061446,2.590488338157889,0.6065090836329935,0.0105138922156189,12191.0
Country,FI,12,2.0785409188209583,3.118268214606228,0.4295713392048764,-0.2113483685728681,12119.0
Country,FI,24,2.358845902723659,3.509032331557846,0.2746175080343568,-0.2518580204559517,11975.0
Country,FR,1,1.3306428637057202,2.0235752076655933,0.8980696946015234,0.0013071844179515,8740.0
Country,FR,3,2.2476817196105627,3.189597458566128,0.746422784673651,0.0835085549883397,8692.0
Country,FR,6,2.949903118582723,4.08978792674272,0.5826845200591817,0.1918784893305838,8620.0
Country,FR,12,3.4014428811795647,4.652007443783876,0.4634051810462861,-0.1916796417380347,8476.0
Country,FR,24,3.7582507572001695,5.1822022332170095,0.3393312104434801,-0.4370245577710165,8188.0
StationArea,rural,1,0.4097600871377503,0.7936707010318127,0.9539627445199712,-0.004702555831784,2926.0
StationArea,rural,3,0.9593004780272916,1.6992812920941414,0.7893445995214602,0.0077858895471651,2920.0
StationArea,rural,6,1.3682973165358108,2.2896173067535104,0.6183512569570728,0.0216465940675306,2911.0
StationArea,rural,12,1.6832600023109443,2.707936379970569,0.4674846883012666,-0.0987828653080423,2893.0
StationArea,rural,24,1.9147340690584755,3.090915139267808,0.3105028497116195,-0.2256562190745149,2857.0
StationArea,rural-nearcity,1,0.7436865671625678,1.22542875054777,0.9713242704670396,0.0917053944659682,4240.0
StationArea,rural-nearcity,3,1.5734910092977152,2.4247855446515034,0.8877761174029096,0.1726503951642917,4238.0
StationArea,rural-nearcity,6,2.236020866335494,3.303327483663973,0.7918668625650145,0.1452855450203455,4235.0
StationArea,rural-nearcity,12,2.867253053326448,4.080788767064251,0.6827451982833895,-0.1343679377361233,4229.0
StationArea,rural-nearcity,24,3.4723998428889296,5.024032403441804,0.5204224731455076,-0.5666498423244593,4217.0
StationArea,suburban,1,0.9249073752519008,1.662724048401743,0.9533291869858058,0.0178335483054265,24174.0
StationArea,suburban,3,1.8535139151408635,2.989780822613164,0.8493349248916808,-0.0204664469753645,24122.0
StationArea,suburban,6,2.591049200245831,4.022016460432674,0.727887303402448,-0.1670139695617962,24044.0
StationArea,suburban,12,3.2468135277257217,4.936081008855256,0.5916311684893312,-0.6394161941896568,23888.0
StationArea,suburban,24,3.807754301543474,5.800253127496258,0.441390446323351,-1.0559631928897608,23576.0
StationArea,urban,1,1.2191305711644198,2.1111364443918195,0.9246201979159616,0.0222134961491915,59678.0
StationArea,urban,3,2.1690928389675466,3.391115600813283,0.8057402528903301,0.0550005896459393,59512.0
StationArea,urban,6,2.9114410653223826,4.346741934588336,0.6814349828875319,0.0230049053410864,59263.0
StationArea,urban,12,3.5355037207259814,5.162042898589031,0.5523891436089436,-0.3897718331504048,58765.0
StationArea,urban,24,4.050462712613268,5.905765830936997,0.4168784259256063,-0.7945064934796217,57769.0
